nom_estab,scian_6dig,scian_rama,es_prioritario,score_fit_base,score_estrato,score_pob,score_volumen,es_farmacia,es_retail_moderno,score_margen,distancia_centro_m,score_accesibilidad,es_competencia,score_competencia,perfil_cliente,score_fit,tiene_telefono,tiene_correo,tiene_web,score_contactabilidad,score_antiguedad,score_total_raw,score_total,decil_prioridad,nombre,lon,lat
OXXO SUC 50KLL LOS LAGOS HMO,462112,4621,True,8,2,5,2.9,False,True,8,2513554.661980563,0.06881793329385877,False,10.0,C,8,False,False,False,2,5,4.843763586658771,94.53514679472254,D1,OXXO SUC 50KLL LOS LAGOS HMO,-110.99924999,29.079395039999984
OXXO SUC 50YHH LA CHOYA HMO,462112,4621,True,8,2,5,2.9,False,True,8,2513565.041362355,0.06877692382950218,False,10.0,C,8,False,False,False,2,5,4.8437553847659,94.53441607348897,D1,OXXO SUC 50YHH LA CHOYA HMO,-111.0412551,29.10693212
OXXO SUC 50EMR EXPO HMO,462112,4621,True,8,2,5,2.9,False,True,8,2513627.6335568214,0.06852961889175724,False,10.0,C,8,False,False,False,2,5,4.8437059237783515,94.53000950607816,D1,OXXO SUC 50EMR EXPO HMO,-110.93839836,29.040246069999988
OXXO SUC 50VDK VERTEDOR HMO,462112,4621,True,8,2,5,2.9,False,True,8,2513630.45115065,0.06851848643550817,False,10.0,C,8,False,False,False,2,5,4.8437036972871015,94.52981114401001,D1,OXXO SUC 50VDK VERTEDOR HMO,-110.93838291,29.04026769
OXXO SUC 50APW VILLAS DEL REY HMO,462112,4621,True,8,2,5,2.9,False,True,8,2513633.841331909,0.06850509165725605,False,10.0,C,8,False,False,False,2,5,4.843701018331451,94.52957247108316,D1,OXXO SUC 50APW VILLAS DEL REY HMO,-110.93836433,29.04029371
EXPENDIO EL FOVI,462112,4621,True,8,2,5,2.9,False,True,8,2513668.02261591,0.06837003966900124,False,10.0,C,8,False,False,False,2,5,4.8436740079338,94.52716606668363,D1,EXPENDIO EL FOVI,-110.96996383,29.061472220000017
OXXO SUC 506I7 CASA BONITA HMO,462112,4621,True,8,2,5,2.9,False,True,8,2513700.5752110556,0.0682414227130923,False,10.0,C,8,False,False,False,2,5,4.843648284542618,94.52487432398098,D1,OXXO SUC 506I7 CASA BONITA HMO,-111.02749925,29.09949214
OXXO SUC 50LYZ EL PUENTE HMO,462112,4621,True,8,2,5,2.9,False,True,8,2513725.8260859703,0.06814165522447846,False,10.0,C,8,False,False,False,2,5,4.843628331044896,94.52309663135594,D1,OXXO SUC 50LYZ EL PUENTE HMO,-111.02239698,29.09644772
6945 WALDOS NAVARRETE,462111,4621,True,8,2,5,2.9,False,True,8,2513746.66447207,0.06805932170316553,False,10.0,C,8,False,False,False,2,5,4.843611864340633,94.52162958336586,D1,6945 WALDOS NAVARRETE,-111.00964089,29.088351970000012
OXXO SUC 50X9V SAN BERNARDINO HMO,462112,4621,True,8,2,5,2.9,False,True,8,2513825.746255811,0.06774686556112464,False,10.0,C,8,False,False,False,2,5,4.843549373112225,94.5160621286058,D1,OXXO SUC 50X9V SAN BERNARDINO HMO,-111.00116189000002,29.083698040000012
OXXO SUC 500I8 MONACO HMO,462112,4621,True,8,2,5,2.9,False,True,8,2513897.6414178438,0.06746280412627148,False,10.0,C,8,False,False,False,2,5,4.843492560825255,94.51100062084576,D1,OXXO SUC 500I8 MONACO HMO,-110.97752403,29.069022629999964
MINI SUPER LAS LOMAS,462112,4621,True,8,2,5,2.9,False,True,8,2513909.9939337326,0.06741399870893616,False,10.0,C,8,False,False,False,2,5,4.843482799741787,94.51013098854695,D1,MINI SUPER LAS LOMAS,-110.9433736,29.0467118
OXXO SUC 50AHE AEROPUERTO HMO,462112,4621,True,8,2,5,2.9,False,True,8,2513978.358755393,0.06714388582810815,False,10.0,C,8,False,False,False,2,5,4.843428777165621,94.50531802108752,D1,OXXO SUC 50AHE AEROPUERTO HMO,-111.01618035,29.095230730000015
SUC 4241 LA VERBENA 4241,462112,4621,True,8,2,5,2.9,False,True,8,2513988.900165189,0.06710223618288325,False,10.0,C,8,False,False,False,2,5,4.843420447236577,94.50457589288344,D1,SUC 4241 LA VERBENA 4241,-110.97722911,29.069857530000025
VENTA TORTILLAS,462112,4621,True,8,2,5,2.9,False,True,8,2514043.5875033825,0.0668861637335516,False,10.0,C,8,False,False,False,2,5,4.84337723274671,94.50072583706856,D1,VENTA TORTILLAS,-111.04492367,29.11469767
ABARREY PUERTA REAL VI REF 3033,462111,4621,True,8,2,5,2.9,False,True,8,2514056.8383776275,0.06683380885674661,False,10.0,C,8,False,False,False,2,5,4.843366761771349,94.49979295923747,D1,ABARREY PUERTA REAL VI REF 3033,-111.04467702,29.11468609
OXXO SUC 50FJU NAVOJOA HMO,462112,4621,True,8,2,5,2.9,False,True,8,2514085.3248957423,0.06672125717759547,False,10.0,C,8,False,False,False,2,5,4.843344251435519,94.49778747335473,D1,OXXO SUC 50FJU NAVOJOA HMO,-111.04472964,29.11504041
CIRCLE K,462112,4621,True,8,2,5,2.9,False,True,8,2514090.1899888176,0.06670203494788529,False,10.0,C,8,False,False,False,2,5,4.843340406989577,94.49744496482346,D1,CIRCLE K,-110.94232057,29.048051660000016
OXXO SUC 50LGM MADRIGAL HMO,462112,4621,True,8,2,5,2.9,False,True,8,2514094.698037129,0.06668422342016145,False,10.0,C,8,False,False,False,2,5,4.843336844684033,94.49712759268239,D1,OXXO SUC 50LGM MADRIGAL HMO,-111.01352108,29.094803150000015
OXXO SUC 50VGK VALLE DEL LAGO HMO,462112,4621,True,8,2,5,2.9,False,True,8,2514095.153465413,0.066682423999892,False,10.0,C,8,False,False,False,2,5,4.843336484799978,94.49709552997142,D1,OXXO SUC 50VGK VALLE DEL LAGO HMO,-110.98641671,29.077078140000022
LEY DEL RÍO 1093,462111,4621,True,8,2,5,2.9,False,True,8,2514096.085486255,0.06667874153823194,False,10.0,C,8,False,False,False,2,5,4.843335748307646,94.49702991455877,D1,LEY DEL RÍO 1093,-110.96853054,29.065356460000018
OXXO SUC 50L3J QUINTA ROSA HMO,462112,4621,True,8,2,5,2.9,False,True,8,2514099.9069621135,0.0666636426931233,False,10.0,C,8,False,False,False,2,5,4.843332728538624,94.49676087796209,D1,OXXO SUC 50L3J QUINTA ROSA HMO,-110.99589005,29.08333522999999
SUPER EL LLANITO,462112,4621,True,8,2,5,2.9,False,True,8,2514118.1113534295,0.06659171621891224,False,10.0,C,8,False,False,False,2,5,4.843318343243783,94.49547926644185,D1,SUPER EL LLANITO,-111.02264204,29.10101975000002
ALBA GARZA CANO,462112,4621,True,8,2,5,2.9,False,True,8,2514135.4897347107,0.06652305335228093,False,10.0,C,8,False,False,False,2,5,4.843304610670456,94.49425580704312,D1,ALBA GARZA CANO,-111.05356134,29.121346639999985
OXXO SUC 50BIB HERMOSILLO HMO,462112,4621,True,8,2,5,2.9,False,True,8,2514219.7434970695,0.0661901624601724,False,10.0,C,8,False,False,False,2,5,4.843238032492034,94.48832423863239,D1,OXXO SUC 50BIB HERMOSILLO HMO,-110.96313858,29.06320891
FRUTERIA MALENA,462112,4621,True,8,2,5,2.9,False,True,8,2514229.391424099,0.06615204301071431,False,10.0,C,8,False,False,False,2,5,4.843230408602143,94.4876450127131,D1,FRUTERIA MALENA,-111.0521697,29.121496930000028
ABARREY PUERTA REAL VIII REF 3043,462111,4621,True,8,2,5,2.9,False,True,8,2514263.584846985,0.06601694306110795,False,10.0,C,8,False,False,False,2,5,4.843203388612221,94.48523775372108,D1,ABARREY PUERTA REAL VIII REF 3043,-111.05112919,29.12120471
OXXO SUC 50AZW MILENIUM HMO,462112,4621,True,8,2,5,2.9,False,True,8,2514278.59339391,0.06595764353031885,False,10.0,C,8,False,False,False,2,5,4.843191528706064,94.48418113357336,D1,OXXO SUC 50AZW MILENIUM HMO,-111.04981417,29.120518470000032
OXXO SUC 50ZYF CORAS HMO,462112,4621,True,8,2,5,2.9,False,True,8,2514279.1192524773,0.06595556583642526,False,10.0,C,8,False,False,False,2,5,4.843191113167285,94.48414411248402,D1,OXXO SUC 50ZYF CORAS HMO,-111.04976872,29.12049482999998
OXXO SUC 50BFT RIO SONORA HMO,462112,4621,True,8,2,5,2.9,False,True,8,2514309.3074590117,0.06583629069994434,False,10.0,C,8,False,False,False,2,5,4.84316725813999,94.48201882564533,D1,OXXO SUC 50BFT RIO SONORA HMO,-110.97044953,29.06901972
SUPERCENTER HERMOSILLO 2303,462111,4621,True,8,2,5,2.9,False,True,8,2514318.9349116883,0.06579825214569457,False,10.0,C,8,False,False,False,2,5,4.843159650429139,94.48134104114551,D1,SUPERCENTER HERMOSILLO 2303,-110.96942878,29.068458180000025
OXXO SUC 50UFA EBANOS HMO,462112,4621,True,8,2,5,2.9,False,True,8,2514328.6240089447,0.06575997003057998,False,10.0,C,8,False,False,False,2,5,4.843151994006116,94.48065891679161,D1,OXXO SUC 50UFA EBANOS HMO,-110.98009168,29.07556269
OXXO SUC 50NID PARQUE INDUSTRIAL HMO,462112,4621,True,8,2,5,2.9,False,True,8,2514332.5384171,0.06574450400524956,False,10.0,C,8,False,False,False,2,5,4.84314890080105,94.480383337647,D1,OXXO SUC 50NID PARQUE INDUSTRIAL HMO,-110.9108675,29.030030710000016
ABARREY VILDOSOLA REF 3039,462111,4621,True,8,2,5,2.9,False,True,8,2514340.165000514,0.0657143709870267,False,10.0,C,8,False,False,False,2,5,4.843142874197405,94.47984641680222,D1,ABARREY VILDOSOLA REF 3039,-110.95439779,29.05882118
CITY CLUB HERMOSILLO SUCURSAL 1022,462111,4621,True,8,2,5,2.9,False,True,8,2514344.439238847,0.06569748325439884,False,10.0,C,8,False,False,False,2,5,4.84313949665088,94.47954550517098,D1,CITY CLUB HERMOSILLO SUCURSAL 1022,-110.97141083,29.07004662999998
SUPER MC DEL NOROESTE,462112,4621,True,8,2,5,2.9,False,True,8,2514360.080616768,0.06563568337621839,False,10.0,C,8,False,False,False,2,5,4.8431271366752435,94.47844433294334,D1,SUPER MC DEL NOROESTE,-110.98561745,29.07953857
OXXO SUC 50FON INFONAVIT HMO,462112,4621,True,8,2,5,2.9,False,True,8,2514360.246304313,0.0656350287363161,False,10.0,C,8,False,False,False,2,5,4.843127005747264,94.47843266833662,D1,OXXO SUC 50FON INFONAVIT HMO,-110.97445201,29.07222032
MINI SUPER CASA LINDA,462112,4621,True,8,2,5,2.9,False,True,8,2514370.3293920374,0.06559518994486369,False,10.0,C,8,False,False,False,2,5,4.843119037988973,94.47772280656952,D1,MINI SUPER CASA LINDA,-110.95123394,29.05708029
ABARREY EL ESPLENDOR REF 3015,462111,4621,True,8,2,5,2.9,False,True,8,2514389.025030368,0.06552132252875986,False,10.0,C,8,False,False,False,2,5,4.843104264505752,94.4764066106557,D1,ABARREY EL ESPLENDOR REF 3015,-111.02882004,29.108094319999985
OXXO SUC 50HGC MERCEDES HMO,462112,4621,True,8,2,5,2.9,False,True,8,2514401.1966171865,0.06547323197136579,False,10.0,C,8,False,False,False,2,5,4.843094646394273,94.47554971598584,D1,OXXO SUC 50HGC MERCEDES HMO,-111.02931392,29.108553020000013
ABARREY PUERTA REAL VII REF 3036,462111,4621,True,8,2,5,2.9,False,True,8,2514402.4102879106,0.06546843669672509,False,10.0,C,8,False,False,False,2,5,4.843093687339345,94.4754642720754,D1,ABARREY PUERTA REAL VII REF 3036,-111.04367211,29.117915239999963
SUC 1760 HER LOS ANGELES 176 HMAJ,462112,4621,True,8,2,5,2.9,False,True,8,2514404.7614357336,0.06545914719232271,False,10.0,C,8,False,False,False,2,5,4.843091829438465,94.4752987483793,D1,SUC 1760 HER LOS ANGELES 176 HMAJ,-110.99889481,29.088733320000014
OXXO SUC 50XR6 EL ESPLENDOR HMO,462112,4621,True,8,2,5,2.9,False,True,8,2514407.282098699,0.06544918792498966,False,10.0,C,8,False,False,False,2,5,4.843089837584999,94.47512129060893,D1,OXXO SUC 50XR6 EL ESPLENDOR HMO,-111.02922776,29.10856529
SORIANA HIPER RIO SONORA SUCURSAL 0218,462111,4621,True,8,2,5,2.9,False,True,8,2514409.582041157,0.06544010073558426,False,10.0,C,8,False,False,False,2,5,4.843088020147117,94.47495937183336,D1,SORIANA HIPER RIO SONORA SUCURSAL 0218,-110.96860745,29.06894073
6672 WALDOS PLAZA MONARCA,462111,4621,True,8,2,5,2.9,False,True,8,2514429.650127051,0.06536081070948718,False,10.0,C,8,False,False,False,2,5,4.8430721621418975,94.47354655392448,D1,6672 WALDOS PLAZA MONARCA,-110.98149279,29.07761932
OXXO SUC 50WSY TRIANA HMO,462112,4621,True,8,2,5,2.9,False,True,8,2514433.491966415,0.06534563140713323,False,10.0,C,8,False,False,False,2,5,4.843069126281427,94.47327608371197,D1,OXXO SUC 50WSY TRIANA HMO,-111.04325906,29.11799577
OXXO SUC 50XJB LAS QUINTAS HMO,462112,4621,True,8,2,5,2.9,False,True,8,2514439.6589542395,0.06532126532518112,False,10.0,C,8,False,False,False,2,5,4.8430642530650365,94.47284192019045,D1,OXXO SUC 50XJB LAS QUINTAS HMO,-110.99197967,29.08460132000001
SUPER MC DEL NOROESTE,462112,4621,True,8,2,5,2.9,False,True,8,2514484.6588428905,0.06514346848076169,False,10.0,C,8,False,False,False,2,5,4.843028693696152,94.46967387272839,D1,SUPER MC DEL NOROESTE,-111.03947746,29.11611010000004
6942 WALDOS RIO SONORA,462111,4621,True,8,2,5,2.9,False,True,8,2514489.259030236,0.06512529290703784,False,10.0,C,8,False,False,False,2,5,4.843025058581408,94.46935001388607,D1,6942 WALDOS RIO SONORA,-110.963735,29.06663932
OXXO SUC 50HSL LOMAS DEL SUR HMO,462112,4621,True,8,2,5,2.9,False,True,8,2514496.4278308996,0.06509696861170089,False,10.0,C,8,False,False,False,2,5,4.843019393722341,94.46884532150953,D1,OXXO SUC 50HSL LOMAS DEL SUR HMO,-110.93974363,29.050938579999986
ABARREY VILLA DEL REY REF 3059,462111,4621,True,8,2,5,2.9,False,True,8,2514499.714939709,0.06508398107793023,False,10.0,C,8,False,False,False,2,5,4.8430167962155855,94.46861390500968,D1,ABARREY VILLA DEL REY REF 3059,-110.93940185,29.050750520000044
SAM S HERMOSILLO 8121,462111,4621,True,8,2,5,2.9,False,True,8,2514550.4638258973,0.06488346965240033,False,10.0,C,8,False,False,False,2,5,4.84297669393048,94.46504112105606,D1,SAM S HERMOSILLO 8121,-110.96530872,29.06836287
OXXO SUC 50SHO CAPISTRANO HMO,462112,4621,True,8,2,5,2.9,False,True,8,2514553.8430333855,0.06487011823207434,False,10.0,C,8,False,False,False,2,5,4.842974023646415,94.46480322069615,D1,OXXO SUC 50SHO CAPISTRANO HMO,-110.99588514000001,29.08844282000001
MINI SUPER LA GRANJA,462112,4621,True,8,2,5,2.9,False,True,8,2514562.8232754464,0.06483463683982116,False,10.0,C,8,False,False,False,2,5,4.842966927367964,94.46417100061907,D1,MINI SUPER LA GRANJA,-110.97452914,29.0745537
OXXO SUC 50GVZ ALBORADA HMO,462112,4621,True,8,2,5,2.9,False,True,8,2514569.2898978433,0.06480908688646259,False,10.0,C,8,False,False,False,2,5,4.842961817377293,94.46371574245545,D1,OXXO SUC 50GVZ ALBORADA HMO,-110.98200426,29.0795276
OXXO SUC 50RAD REAL DEL ARCO HMO,462112,4621,True,8,2,5,2.9,False,True,8,2514599.9167832416,0.06468807850752101,False,10.0,C,8,False,False,False,2,5,4.842937615701504,94.46155957208555,D1,OXXO SUC 50RAD REAL DEL ARCO HMO,-110.98427622,29.08136129000001
OXXO SUC 50IDF QUIROGA HMO,462112,4621,True,8,2,5,2.9,False,True,8,2514605.9035423137,0.06466442451851684,False,10.0,C,8,False,False,False,2,5,4.842932884903703,94.46113809688967,D1,OXXO SUC 50IDF QUIROGA HMO,-111.02325921,29.106907920000026
TIENDA SIN NOMBRE,462112,4621,True,8,2,5,2.9,False,True,8,2514613.310422855,0.06463515955749788,False,10.0,C,8,False,False,False,2,5,4.8429270319115,94.46061664339715,D1,TIENDA SIN NOMBRE,-111.01598671,29.102247109999986
OXXO SUC 50U8C BOSCO HMO,462112,4621,True,8,2,5,2.9,False,True,8,2514623.6695085694,0.06459423028397526,False,10.0,C,8,False,False,False,2,5,4.8429188460567945,94.45988735103236,D1,OXXO SUC 50U8C BOSCO HMO,-111.02065586,29.10540994
OXXO SUC 50AL3 PAPAGOS HMO,462112,4621,True,8,2,5,2.9,False,True,8,2514625.64461276,0.06458642654705526,False,10.0,C,8,False,False,False,2,5,4.842917285309411,94.45974830127014,D1,OXXO SUC 50AL3 PAPAGOS HMO,-110.90581561,29.03000218000002
OXXO SUC 50GDR GANADERA HMO,462112,4621,True,8,2,5,2.9,False,True,8,2514639.5288538346,0.06453156920575465,False,10.0,C,8,False,False,False,2,5,4.842906313841151,94.45877083363595,D1,OXXO SUC 50GDR GANADERA HMO,-110.93385737,29.048674859999988
CHOCOLATE Y PIMIENTA,462112,4621,True,8,2,5,2.9,False,True,8,2514647.4997354993,0.06450007584766548,False,10.0,C,8,False,False,False,2,5,4.8429000151695325,94.4582096737712,D1,CHOCOLATE Y PIMIENTA,-110.97897628000001,29.07842398000001
ABARREY PUERTA REAL II REF 3038,462111,4621,True,8,2,5,2.9,False,True,8,2514667.3807979045,0.06442152476086815,False,10.0,C,8,False,False,False,2,5,4.842884304952174,94.4568100225459,D1,ABARREY PUERTA REAL II REF 3038,-111.03454714,29.11495414000002
OXXO SUC 50LSR ISRAEL HMO,462112,4621,True,8,2,5,2.9,False,True,8,2514687.4457778195,0.06434224700665125,False,10.0,C,8,False,False,False,2,5,4.8428684494013305,94.45539742330168,D1,OXXO SUC 50LSR ISRAEL HMO,-111.03465437,29.11524948
OXXO SUC 50FEN FLAMINGO HMO,462112,4621,True,8,2,5,2.9,False,True,8,2514688.058150055,0.06433982749286304,False,10.0,C,8,False,False,False,2,5,4.842867965498573,94.45535431154373,D1,OXXO SUC 50FEN FLAMINGO HMO,-110.95470053,29.06294384
OXXO SUC 50SQJ SONACER HMO,462112,4621,True,8,2,5,2.9,False,True,8,2514703.743751526,0.06427785288519283,False,10.0,C,8,False,False,False,2,5,4.842855570577039,94.45425002592395,D1,OXXO SUC 50SQJ SONACER HMO,-111.0116813,29.10045398
OXXO SUC 50RBI RUBA HMO,462112,4621,True,8,2,5,2.9,False,True,8,2514706.129143008,0.06426842808235578,False,10.0,C,8,False,False,False,2,5,4.842853685616471,94.45408209143211,D1,OXXO SUC 50RBI RUBA HMO,-110.98853724,29.08534829
OXXO SUC 50HSF SANTA FE HMO,462112,4621,True,8,2,5,2.9,False,True,8,2514714.5002529463,0.06423535340204123,False,10.0,C,8,False,False,False,2,5,4.842847070680409,94.45349275500516,D1,OXXO SUC 50HSF SANTA FE HMO,-110.98849999,29.085418170000015
OXXO SUC 50IVQ QUINTA EMILIA HMO,462112,4621,True,8,2,5,2.9,False,True,8,2514721.8566536265,0.06420628788951666,False,10.0,C,8,False,False,False,2,5,4.842841257577903,94.4529748553568,D1,OXXO SUC 50IVQ QUINTA EMILIA HMO,-111.00229938,29.09452867999999
OXXO SUC 50GRN HIELERIA HMO,462112,4621,True,8,2,5,2.9,False,True,8,2514723.1081480626,0.06420134317146942,False,10.0,C,8,False,False,False,2,5,4.842840268634293,94.45288674861051,D1,OXXO SUC 50GRN HIELERIA HMO,-111.00227595,29.094527449999973
OXXO SUC 50SEA SERNA HMO,462112,4621,True,8,2,5,2.9,False,True,8,2514757.772488017,0.06406438260462055,False,10.0,C,8,False,False,False,2,5,4.842812876520925,94.45044633647831,D1,OXXO SUC 50SEA SERNA HMO,-110.96479815,29.07036453
SORIANA HIPER HERMOSILLO SOLIDARIDAD SUCURSAL 0697,462111,4621,True,8,2,5,2.9,False,True,8,2514772.829827357,0.06400489029252276,False,10.0,C,8,False,False,False,2,5,4.842800978058505,94.44938628128457,D1,SORIANA HIPER HERMOSILLO SOLIDARIDAD SUCURSAL 0697,-110.98282813,29.08236020000001
7 ELEVEN SUC 1865 QUIROGA - PERIMETRAL,462112,4621,True,8,2,5,2.9,False,True,8,2514800.3681912483,0.06389608481883968,False,10.0,C,8,False,False,False,2,5,4.842779216963768,94.44744754662432,D1,7 ELEVEN SUC 1865 QUIROGA - PERIMETRAL,-111.02341985,29.10919937000003
SUC 245 HER COLOSIO 245 OHD,462112,4621,True,8,2,5,2.9,False,True,8,2514831.33128683,0.06377374805639713,False,10.0,C,8,False,False,False,2,5,4.84275474961128,94.44526770664443,D1,SUC 245 HER COLOSIO 245 OHD,-110.98504787,29.08447323
ABARREY HEXUS 3080,462111,4621,True,8,2,5,2.9,False,True,8,2514869.2573563834,0.06362390023032516,False,10.0,C,8,False,False,False,2,5,4.842724780046065,94.44259766473989,D1,ABARREY HEXUS 3080,-110.99084001,29.08869267000003
OXXO SUC 50YHZ RIO HMO,462112,4621,True,8,2,5,2.9,False,True,8,2514898.765387776,0.06350731250035824,False,10.0,C,8,False,False,False,2,5,4.842701462500071,94.44052026306701,D1,OXXO SUC 50YHZ RIO HMO,-110.9599543,29.06877262
FRUTERIA DARELI,462112,4621,True,8,2,5,2.9,False,True,8,2514932.8314050627,0.06337271593674254,False,10.0,C,8,False,False,False,2,5,4.842674543187349,94.43812197358591,D1,FRUTERIA DARELI,-111.01212066,29.103318029999976
ABARREY ARCOS REF 3018,462111,4621,True,8,2,5,2.9,False,True,8,2514939.710581186,0.06334553596266668,False,10.0,C,8,False,False,False,2,5,4.842669107192534,94.4376376711329,D1,ABARREY ARCOS REF 3018,-110.975347,29.079336729999962
BODEGA HERMOSILLO ORIENTE 2899,462111,4621,True,8,2,5,2.9,False,True,8,2514942.872847501,0.06333304168792742,False,10.0,C,8,False,False,False,2,5,4.842666608337585,94.4374150436981,D1,BODEGA HERMOSILLO ORIENTE 2899,-111.02349538000001,29.11085097
ABARREY CEPROCAR REF 2020,462111,4621,True,8,2,5,2.9,False,True,8,2514946.6530642714,0.0633181058595711,False,10.0,C,8,False,False,False,2,5,4.842663621171915,94.437148911792,D1,ABARREY CEPROCAR REF 2020,-110.99809099,29.09430753
OXXO SUC 50PUT PUERTA REAL HMO,462112,4621,True,8,2,5,2.9,False,True,8,2514964.7250483325,0.06324670253314624,False,10.0,C,8,False,False,False,2,5,4.84264934050663,94.43587662190518,D1,OXXO SUC 50PUT PUERTA REAL HMO,-111.03770468,29.12035116
OXXO SUC 50ARC LOS ARCOS HMO,462112,4621,True,8,2,5,2.9,False,True,8,2514979.859989108,0.06318690361383661,False,10.0,C,8,False,False,False,2,5,4.842637380722768,94.43481110347503,D1,OXXO SUC 50ARC LOS ARCOS HMO,-110.97556543,29.07993231
OXXO SUC 50513 SATURNINO HMO,462112,4621,True,8,2,5,2.9,False,True,8,2514990.324348558,0.06314555839843972,False,10.0,C,8,False,False,False,2,5,4.842629111679687,94.43407439970983,D1,OXXO SUC 50513 SATURNINO HMO,-111.01127174000001,29.10341063000001
ABARREY PUERTA REAL I REF 3025,462111,4621,True,8,2,5,2.9,False,True,8,2514999.2865506387,0.06311014828306538,False,10.0,C,8,False,False,False,2,5,4.842622029656613,94.43344344966961,D1,ABARREY PUERTA REAL I REF 3025,-111.03779677,29.12079946
TORTILLERIA KARINA,462112,4621,True,8,2,5,2.9,False,True,8,2515002.097276184,0.06309904296375457,False,10.0,C,8,False,False,False,2,5,4.842619808592751,94.43324557113715,D1,TORTILLERIA KARINA,-111.01240649,29.10428380000002
OXXO SUC 50YTN YUCATAN HMO,462112,4621,True,8,2,5,2.9,False,True,8,2515015.2808922003,0.0630469538276246,False,10.0,C,8,False,False,False,2,5,4.842609390765525,94.43231742836807,D1,OXXO SUC 50YTN YUCATAN HMO,-110.9828321,29.085093660000023
OXXO SUC 50NFC DIEGO RIVERA HMO,462112,4621,True,8,2,5,2.9,False,True,8,2515060.177597101,0.06286956466744154,False,10.0,C,8,False,False,False,2,5,4.842573912933488,94.42915664516879,D1,OXXO SUC 50NFC DIEGO RIVERA HMO,-110.93576831,29.054681890000015
COTSCO DE MEXICO SUCURSAL HERMOSILLO,462111,4621,True,8,2,5,2.9,False,True,8,2515065.169188543,0.06284984263626114,False,10.0,C,8,False,False,False,2,5,4.842569968527252,94.42880523099706,D1,COTSCO DE MEXICO SUCURSAL HERMOSILLO,-110.97998047,29.08378729
ABARREY LOS ENCINOS REF 3034,462111,4621,True,8,2,5,2.9,False,True,8,2515070.4176750276,0.06282910559972876,False,10.0,C,8,False,False,False,2,5,4.842565821119946,94.42843573109863,D1,ABARREY LOS ENCINOS REF 3034,-110.93545653,29.054592049999982
OXXO SUC 50H14 BUENA VISTA HMO,462112,4621,True,8,2,5,2.9,False,True,8,2515071.0723565267,0.06282651891989177,False,10.0,C,8,False,False,False,2,5,4.842565303783979,94.42838964071657,D1,OXXO SUC 50H14 BUENA VISTA HMO,-111.01965649000002,29.109789620000036
ABAEXPRESS,462112,4621,True,8,2,5,2.9,False,True,8,2515100.747519647,0.0627092708439847,False,10.0,C,8,False,False,False,2,5,4.842541854168798,94.42630047276471,D1,ABAEXPRESS,-111.01933047,29.10991073
SUC 420 HER NAVARRETE 420 OHAC,462112,4621,True,8,2,5,2.9,False,True,8,2515110.7714004205,0.06266966598219903,False,10.0,C,8,False,False,False,2,5,4.84253393319644,94.42559477923967,D1,SUC 420 HER NAVARRETE 420 OHAC,-110.98711707,29.0889752
OXXO SUC 50YAB SAN AGUSTIN HMO,462112,4621,True,8,2,5,2.9,False,True,8,2515114.2145719603,0.06265606183665784,False,10.0,C,8,False,False,False,2,5,4.842531212367331,94.42535237573189,D1,OXXO SUC 50YAB SAN AGUSTIN HMO,-111.03084696000002,29.117567049999987
